key_retro,key_fangraphs,key_mlbam,name_last,name_first
lockw101,1007694,117857,Lockman,Whitey
dorab001,1003406,113472,Doran,Bill
bowsr101,1001272,111310,Bowser,Red
sothd101,1012287,122545,Sothern,Denny
sundb101,1012723,122982,Sunday,Billy
pricj102,1010528,120758,Price,Jim
jacqp101,1006331,116464,Jacquez,Pat
domij001,1796,430021,Domínguez,Juan
lynnf001,1007872,118040,Lynn,Fred
moreh101,1009160,119356,Morelock,Harry
campb001,1001874,111941,Campbell,Bill
bajej001,2920,434117,Bajenaru,Jeff
winnc001,22113,668390,Winn,Cole
reich101,1010790,121022,Reich,Herman
albeg101,1000104,110107,Alberts,Gus
willb105,1013974,124289,Williams,Bernie
froeb101,1004373,114457,Froehlich,Al
knowd101,1007058,117210,Knowles,Darold
morgb102,1009172,119376,Morgan,Bobby
thurs101,1013053,123330,Thurston,Hollis
heilc101,1005589,115704,Heileman,John
may-b101,1008290,118479,May,Buckshot
mrozr101,1009275,119471,Mrozinski,Ron
kippf101,1006959,117106,Kipp,Fred
bassd102,1000641,110662,Bass,Dick
wrigd002,3787,431151,Wright,David
higgb001,469,115915,Higginson,Bobby
wilsj104,1014089,124404,Wilson,Jim
pricb001,8436,458669,Price,Bryan
gardb101,1004520,114616,Gardner,Billy
lapor101,1007339,117496,LaPointe,Ralph
cogad101,1002394,112446,Cogan,Dick
rodrh001,1427,121357,Rodríguez,Henry
drisj101,1003505,113569,Driscoll,Jim
balla101,1000491,110512,Ball,Art
overd001,15627,592614,Overton,Dillon
taylm002,11489,572191,Taylor,Michael
petec001,1010225,120454,Peters,Chris
deanw101,1003112,113171,Dean,Wayland
ramiw001,5219,457133,Ramírez,Wilkin
gabrl101,1004418,114505,Gabrielson,Len
lakef101,1007261,117416,Lake,Fred
hernr003,1528,424465,Hernández,Runelvys
tipte101,1013080,123358,Tipton,Eric
mcguu101,1008551,118735,Maguire,Thomas
frief101,1004357,114440,Freund,Frank
calio001,11905,593525,Calixte,Orlando
abnes001,1000024,110025,Abner,Shawn
lamar101,1007270,117425,Lamanno,Ray
brigj002,16631,656257,Brigham,Jeff
schub101,1011625,121886,Schultz,Barney
capid101,1001926,111970,Capilla,Doug
wilsb101,1014064,124433,Wilson,Bill
blayg101,1001065,111092,Blaylock,Gary
snydc102,1012242,122500,Snyder,Charles
rickj101,1010937,121177,Rickert,Joe
holmj101,1005979,116104,Holmes,Jim
sisld102,1012019,122279,Sisler,Dave
moorb001,1009094,119317,Moore,Bobby
burge002,3895,542609,Burgos,Enrique
fiscj001,1004069,114148,Fischer,Jeff
sance001,2966,500674,Sánchez,Eduardo
silbe101,1011967,122228,Silber,Eddie
myerg001,933,119616,Myers,Greg
orosj001,667,120051,Orosco,Jesse
yettr001,1014342,124666,Yett,Rich
garrw001,1004553,114637,Garrison,Webster
bumma001,16258,607481,Bummer,Aaron
robih102,1011067,121318,Robinson,Hank
dylej101,1003620,113687,Dyler,John
ruizr002,14103,547004,Ruiz,Rio
stink001,356,122803,Stinnett,Kelly
sanch002,10289,516949,Sánchez,Héctor
wintg101,1014145,124463,Winter,George
harpj102,1005380,115489,Harper,Jack
kaisd101,1006672,116814,Kaiser,Don
orouj101,1009841,120058,O'Rourke,Joe
walkg001,1013520,123824,Walker,Greg
sorij002,22100,667755,Soriano,José
davej101,1003017,113081,Davenport,Jim
bergw101,1000875,110904,Berger,Wally
campc101,1001869,111919,Campau,Count
lambc101,1007273,117432,Lambert,Clayton
brodm101,1001460,111498,Broderick,Matt
matej003,17273,622761,Mateo,Jorge
mijaj001,4140,467726,Mijares,José
gille101,1004711,114794,Gill,Ed
corcr001,1780,429981,Corcoran,Roy
cruzt002,2802,488810,Cruz,Tony
highd101,1005794,115920,Higham,Dick
brite001,2514,434560,Brito,Eude
abrej002,6306,444874,Abreu,Juan
copph101,1002605,112663,Coppola,Henry
wellk001,1012,150337,Wells,Kip
dotsr001,1003424,113489,Dotson,Richard
osbob101,1009867,120088,Osborne,Bobo
whitf101,1013905,124215,Whitman,Frank
tekob001,8810,493574,Tekotte,Blake
carlt101,1001953,111999,Carleton,Tex
chamj002,2692,501955,Chamberlain,Joba
lapia101,1007337,117494,Lapihuska,Andy
astuw001,15608,553902,Astudillo,Willians
tartt001,6748,502023,Tartamella,Travis
lowej001,1007790,117960,Lowenstein,John
longj102,1007733,117892,Long,Jim
hanst001,9129,462102,Hanson,Tommy
maguf101,1007976,118149,Maguire,Freddie
seguj001,1011726,121979,Segura,José
caldb101,1001827,111871,Caldwell,Bruce
janvh101,1006361,116494,Janvrin,Hal
waltb001,1013591,123899,Walton,Bruce
gillc001,9009,543216,Gillaspie,Conor
higgk001,1005791,115909,Higgins,Kevin
smitt001,1522,134000,Smith,Travis
clydt101,1002368,112421,Clyde,Tom
browj104,1001532,111562,Brown,Jophery
eichm001,1003712,113780,Eichhorn,Mark
lyond101,1007880,118047,Lyons,Denny
marts103,1008198,118352,Martin,Stu
rhodk001,1010886,121129,Rhodes,Karl
grodj101,1005077,115178,Grodzicki,Johnny
pecob001,1010117,120345,Pecota,Bill
davia002,1003033,113096,Davis,Alvin
brumg001,1001587,111627,Brummer,Glenn
hiatp001,1005763,115883,Hiatt,Phil
smitb103,1012099,122452,Smith,Bob
biash101,1000944,110972,Biasatti,Hank
stalt101,1012392,122648,Stallard,Tracy
soffr001,1012263,122520,Soff,Ray
domij003,28080,691176,Domínguez,Jasson
bernc101,1000886,110915,Bernard,Curt
holmd002,7725,571787,Holmberg,David
cornr001,1002634,112692,Cornelius,Reid
jimel002,6341,499864,Jiménez,Luis
devij001,9862,457733,Devine,Joey
connj101,1002533,112582,Connolly,Joe
gallb101,1004447,114541,Gallagher,Bob
levye101,1007571,117726,Levy,Ed
irwip001,9489,572947,Irwin,Phil
yoste001,1014359,124681,Yost,Ned
kuwam001,7782,506555,Kuwata,Masumi
fletf101,1004151,114237,Fletcher,Frank
tozeb101,1013149,123428,Tozer,Bill
olanj001,1009759,119967,Olander,Jim
morhm101,1009186,119380,Morhardt,Moe
kante101,1006694,116837,Kantlehner,Erv
radlr001,1010642,218094,Radlosky,Rob
swifb101,1012787,123054,Swift,Bill
dolir001,4185,503569,Dolis,Rafael
baczf101,1000403,110422,Baczewski,Fred
stasm001,10059,545358,Stassi,Max
sierm001,6050,501213,Sierra,Moisés
adamr102,1000061,110058,Adams,Rick
stubg001,18067,596117,Stubbs,Garrett
gimea001,19950,665926,Giménez,Andrés
baldh102,1000480,110501,Baldwin,Henry
reith101,1010822,121055,Reitz,Henry
paulr001,2129,425661,Paulino,Ronny
cuthc001,10473,596144,Cuthbert,Cheslor
freek001,16256,607536,Freeland,Kyle
sprac101,1012354,122611,Sprague,Charlie
moorf101,1009106,119297,Moore,Ferdie
davik101,1003064,113107,Davis,Kiddo
smitb110,1012100,122453,Smith,Bob
coopc101,1002593,112652,Cooper,Claude
klutm101,1007022,117173,Klutts,Mickey
ferrw101,1004010,114087,Ferrell,Wes
kingj002,22051,667463,King,John
martp103,1008189,118342,Martin,Pepper
cox-g101,1002701,112757,Cox,Glenn
fourj101,1004264,114343,Fournier,Jack
howas003,23252,675921,Howard,Spencer
frenw101,1004341,114424,French,Walt
uribj001,1013300,123585,Uribe,José
becqj101,1000760,110780,Becquer,Julio
whita001,10054,502229,White,Alex
downk001,1003453,113519,Downs,Kelly
munnh101,1009323,119520,Munn,Horatio
lathb001,1007372,117529,Latham,Bill
gonzd001,1004830,114926,González,Denny
puhlj101,1010561,120794,Puhl,John
rydet101,1011352,121601,Ryder,Tom
domim001,4903,518625,Dominguez,Matt
palme103,1009971,120195,Palmer,Eddie
laraj001,2613,444312,Lara,Juan
wiesb101,1013929,124243,Wiesler,Bob
mcdoj105,1008461,118645,McDonald,Jim
minsj101,1008985,119177,Minshall,Jim
wegmb001,1013727,124033,Wegman,Bill
cantj001,2521,408305,Cantú,Jorge
timmo001,1013072,123350,Timmons,Ozzie
sanfj102,1011431,121682,Sanford,Jack
heuec001,23293,676051,Heuer,Codi
robed001,670,150353,Roberts,Dave
noblr101,1009611,119816,Noble,Ray
johnd002,1006443,116574,Johnson,Dane
raglt101,1010652,120888,Ragland,Tom
langc101,1007313,117472,Lang,Chip
blumj001,1001096,111124,Bluma,Jaime
kirkw101,1006968,117119,Kirkland,Willie
jamem001,1453,116480,James,Mike
hundt001,284,116316,Hundley,Todd
spand001,8347,452655,Span,Denard
ashea001,13560,594742,Asher,Alec
zavac002,8577,501826,Zavada,Clay
dosch101,1003421,113487,Doscher,Herm
mesaj001,961,118986,Mesa,José
morer102,1009157,119350,Morehart,Ray
liveb001,14932,594902,Lively,Ben
mortb101,1009229,119429,Morton,Bubba
turab002,22186,668930,Turang,Brice
hittl101,1005863,115986,Hittle,Lloyd
hamib101,1005270,115386,Hamilton,Billy
sampb001,1011396,121649,Sample,Billy
savrm101,1011474,121725,Savransky,Moe
mcclj103,1008393,118577,McCleskey,Jeff
jonec104,1006535,116670,Jones,Charley
easll001,1003634,113703,Easley,Logan
santf001,1011438,121692,Santangelo,F. P.
hearb102,1005551,115667,Hearn,Bunny
hamij001,1005275,115382,Hamilton,Jeff
andrf102,1000264,110275,Andrus,Fred
joned003,23310,676103,Jones,Damon
manoa001,26410,666201,Manoah,Alek
mcmuj101,1008649,118836,McMullin,John
hower102,1006102,116229,Howell,Red
donot101,1003391,113456,Donohue,Tom
turgp101,1013223,123507,Turgeon,Pete
druhc101,1003513,113578,Druhot,Carl
ortih001,1264,136582,Ortiz,Héctor
wilsw001,1014113,124435,Wilson,Willie
kohlr001,1007082,332792,Kohlmeier,Ryan
bauer001,125,407400,Bauer,Rick
robed106,1011033,121293,Robertson,Dick
scote102,1011678,121929,Scott,Ed
barod001,7652,458524,Barone,Daniel
sullr101,1012710,122964,Sullivan,Russ
walld001,1013559,123870,Walling,Denny
mendr002,10307,542669,Méndez,Román
wongc001,19896,657136,Wong,Connor
stona101,1012559,122822,Stone,Arnie
gutij001,1005156,115262,Gutiérrez,Jackie
stufp101,1012647,122903,Stuffel,Paul
peckr101,1010116,120344,Peckinpaugh,Roger
hallg101,1005245,115339,Hall,George
shayd101,1011827,122085,Shay,Danny
klops101,1007015,117167,Klopp,Stan
pulsb001,842,120802,Pulsipher,Bill
morlj101,1009191,119385,Morlan,John
josed101,1006627,116770,Josephson,Duane
noesh001,3292,456051,Noesí,Héctor
colll001,1438,112496,Collier,Lou
meied001,1008729,118915,Meier,Dave
dickg101,1003274,113339,Dickey,George
donob102,1003394,113464,Donovan,Bill
rainj101,1010655,120893,Rainey,John
yerks102,1014340,124664,Yerkes,Stan
burwd101,1001741,111782,Burwell,Dick
velaf101,1013398,123693,Velázquez,Freddie
beazj101,1000735,110754,Beazley,Johnny
richn101,1010917,121154,Richardson,Nolen
papim001,21386,657709,Papierski,Michael
spiee101,1012340,122595,Spiezio,Ed
weigp001,17792,622256,Weigel,Patrick
ruizc001,2579,434563,Ruiz,Carlos
kommb001,1007092,117243,Komminsk,Brad
guttd101,1005157,115264,Gutteridge,Don
willd004,15816,642207,Williams,Devin
bushk001,29823,681066,Bush,Ky
harrl101,1005423,115515,Harris,Lum
pruia001,15290,643493,Pruitt,Austin
caldr101,1001832,111876,Caldwell,Ray
metzl101,1008815,118999,Metz,Lenny
arror101,1000329,110342,Arroyo,Rudy
kingd001,1006939,117092,Kingman,Dave
kresr101,1007160,117313,Kress,Red
garow101,1004542,114626,Garoni,Willie
castv001,84,112106,Castilla,Vinny
betew001,1861,400140,Betemit,Wilson
jacke001,1841,429719,Jackson,Edwin
abrew002,23772,677800,Abreu,Wilyer
phelb101,1010275,120507,Phelps,Babe
smite109,1012130,122346,Smith,Albert
giraj001,280,114833,Girardi,Joe
odong101,1009729,119936,O'Donnell,George
sullb101,1012682,122972,Sullivan,Bill
goodj103,1004858,114951,Goodman,Jake
bryar101,1001608,111646,Bryant,Ron
bottj102,1001225,111263,Bottarini,John
doylc102,1003457,113534,Doyle,Carl
krugj001,19634,667674,Kruger,Jack
taylt003,31883,700187,Taylor,Troy
olins001,1009768,119978,Olin,Steve
friap101,1004346,114430,Frías,Pepe
banij001,1000508,110529,Banister,Jeff
franh101,1004298,114387,Franks,Herman
snydb003,9856,474319,Snyder,Brandon
burdj101,1001664,111703,Burdock,Jack
danib101,1002967,113035,Daniels,Bert
nortt101,1009647,119854,Norton,Tom
smitj103,1012168,122397,Smith,Jud
gyorj001,10816,576397,Gyorko,Jedd
moorc101,1009100,119323,Moore,Cy
burrd101,1001734,111776,Burrus,Dick
mcgew001,1008513,118694,McGee,Willie
blisj101,1001076,111104,Bliss,Jack
garcr002,1004511,114594,García,Ramón
pearm101,1010111,120339,Pearson,Monte
nakam001,1734,425781,Nakamura,Micheal
ventv101,1013402,123698,Ventura,Vince
turne101,1013227,123511,Turner,Earl
smyth101,1012224,122483,Smythe,Harry
deand101,1003107,113166,Dean,Dory
cranf101,1002732,112791,Crane,Fred
clarb102,1002265,112371,Clarkson,Bill
plout001,7462,461858,Plouffe,Trevor
soloj001,23425,676660,Solomon,Jared
carpd002,9244,518526,Carpenter,David
lined101,1007634,117794,Lines,Dick
trauf101,1013158,123439,Trautman,Fred
stong001,27792,694813,Stone,Gavin
vizcl001,714,150430,Vizcaíno,Luis
radbc101,1010631,120867,Radbourn,Old Hoss
saveb101,1011471,121722,Saverine,Bob
kingb101,1006938,117091,Kingman,Brian
mcmit102,1008645,118829,McMillan,Tom
vittj001,4623,519388,Vitters,Josh
trafb101,1013153,123434,Traffley,Bill
warnf101,1013631,123939,Warner,Fred
amblw101,1000208,110217,Ambler,Wayne
guilj001,57,115229,Guillén,José
machc101,1007910,118080,Machemehl,Chuck
baldr101,1000487,110508,Baldwin,Rick
encam001,1444,276512,Encarnación,Mario
downb001,1003451,113516,Downing,Brian
younk101,1014384,124705,Young,Kip
vazqc001,9774,543877,Vázquez,Christian
smilj001,1012084,122342,Smiley,John
jonet001,1006600,116735,Jones,Tracy
kattr101,1006713,116858,Katt,Ray
rossg102,1011230,121478,Ross,Gary
frobd001,1004371,114455,Frobel,Doug
jimeg001,1006410,116546,Jiménez,Germán
bragb101,1001331,111368,Bragan,Bobby
burkj003,6,406550,Burke,Jamie
millb003,20047,675649,Miller,Brian
lewir002,3588,451650,Lewis,Rommie
dufff101,1003532,113597,Duffy,Frank
vintb101,1013434,123731,Vinton,Bill
brunw001,1001596,133981,Brunson,Will
talcr101,1012814,123080,Talcott,Roy
hoffj104,1005910,116030,Hoffman,John
schrp101,1011616,121867,Schriver,Pop
vonhb101,1013452,123752,Von Hoff,Bruce
davic002,1003026,150213,Davidson,Cleatus
colee102,1002421,112483,Coleman,Ed
farlt101,1003932,114009,Farley,Lawrence
caret102,1001949,111992,Carey,Tom
rye-g101,1011353,121602,Rye,Gene
smalr001,1012078,122337,Smalley,Roy
ray-i101,1010725,120952,Ray,Irv
meyej001,1008829,119017,Meyer,Joey
kilgp001,1006899,117048,Kilgus,Paul
davib004,8250,452238,Davis,Brad
abert101,1000020,110021,Abernathy,Ted
harrb104,1005403,115516,Harris,Bubba
neiga101,1009488,119690,Neiger,Al
litts001,1007667,117818,Little,Scott
sloal101,1012068,122327,Sloat,Dwain
minec101,1008977,119170,Minetto,Craig
sandr001,1011411,121665,Sandberg,Ryne
osted101,1009879,120097,Osteen,Darrell
blanl101,1001051,111082,Blanks,Larvell
hillh103,1005815,115946,Hillebrand,Homer
perlj001,1010197,120426,Perlman,Jon
reild101,1010801,121030,Reilley,Duke
johnb106,1006424,116637,Johnson,Lefty
narrs101,1009454,119656,Narron,Sam
bankb001,1589,110532,Banks,Brian
sante002,17355,650828,Santana,Edgar
freem002,11241,502273,Freeman,Mike
oharb101,1009751,119961,O'Hara,Bill
berrs001,1000910,110937,Berry,Sean
shewb001,25817,669699,Shewmake,Braden
mackp101,1007912,118093,Mackanin,Pete
rowaj101,1011250,121500,Rowan,Jack
hensc002,4593,454535,Hensley,Clay
perea001,1708,407815,Pérez,Antonio
feyej001,16610,656420,Feyereisen,J. P.
hodke101,1005890,116012,Hodkey,Eli
yingj101,1014347,124670,Yingling,Joe
mangj101,1008054,118229,Mangan,Jim
rossz001,9419,573127,Rosscup,Zac
selss001,12957,592731,Selsky,Steve
cattt101,1002087,112140,Catterson,Tom
johnl102,1006483,116608,Johnson,Lloyd
stril101,1012621,122880,Stringer,Lou
schub104,1011627,121885,Schultz,Buddy
wensb101,1013778,124086,Wensloff,Charles
kilbb001,9823,489020,Kilby,Brad
poffb101,1010410,120642,Poffenberger,Boots
fontw001,5257,521655,Font,Wilmer
robel001,1011040,121281,Roberts,Leon
davis002,1003081,113138,Davis,Steve
tincb101,1013073,123351,Tincup,Ben
massb101,1008224,118405,Massey,Bill
dilaj101,1003296,113361,DiLauro,Jack
mcbrm002,9373,473724,McBride,Matt
terww101,1012934,123206,Terwilliger,Wayne
jansc001,7355,445163,Janssen,Casey
zwild101,1014467,124791,Zwilling,Dutch
orout101,1009845,120062,O'Rourke,Tim
martj109,1008171,118341,Martin,Jack
gudur001,13058,594056,Guduan,Reymin
weimj101,1013738,124044,Weimer,Jake
chapa002,21797,665953,Chaparro,Andrés
breia101,1001382,111419,Breitenstein,Alonzo
moorw102,1009131,119310,Moore,Whitey
blosg001,1001086,111114,Blosser,Greg
hackw101,1005181,115288,Hackett,Walter
bartc001,1871,407802,Bartosh,Cliff
morim002,13442,573046,Morin,Mike
mcmaj101,1008639,118824,McMath,Jimmy
hoyij001,10882,592419,Hoying,Jared
ort-k001,20061,672391,Ort,Kaleb
armbo101,1000309,110321,Armbrust,Orville
gofod001,12166,592341,Goforth,David
vaugd001,1013380,123673,Vaughn,DeWayne
gutif001,3255,429711,Gutiérrez,Franklin
stowh101,1012589,122847,Stowe,Hal
watwj101,1013686,123993,Watwood,Johnny
trioj001,25807,669707,Triolo,Jared
ramie004,10314,541640,Ramírez,Erasmo
appem001,14823,571446,Appel,Mark
abbod101,1000008,110013,Abbott,Dan
kimbh101,1006914,117064,Kimberlin,Harry
convj001,1002549,112605,Converse,Jim
sanca008,11776,605795,Sánchez,Ángel
tabel101,1012805,123070,Taber,Lefty
jordm102,1006611,116753,Jordan,Mike
smito101,1012185,122438,Smith,Ollie
roy-e101,1011265,121515,Roy,Emil
hartd001,1005445,115563,Hartgraves,Dean
strim001,1012624,136604,Strittmatter,Mark
leflr101,1007478,117630,LeFlore,Ron
mcdoj002,1008460,118638,McDonald,Jason
ceder001,869,112155,Cedeño,Roger
devib101,1003247,113311,DeViveiros,Bernie
cuylm001,1002915,112980,Cuyler,Milt
roy-n101,1011269,121518,Roy,Normie
burkk101,1001693,111735,Burkhart,Ken
guerm102,1005119,115219,Guerra,Mike
trayp101,1013165,123446,Traynor,Pie
spins101,1012345,122601,Spinks,Scipio
bittr101,1001001,111029,Bittmann,Red
stewd001,1012519,122775,Stewart,Dave
crutp101,1002837,112895,Cruthers,Press
lodid101,1007697,117860,Lodigiani,Dario
wilem101,1013942,124256,Wiley,Mark
suarr002,30115,663158,Suarez,Robert
tom-k001,18136,664789,Tom,Ka'ai
marqj001,105,150302,Marquis,Jason
campi001,25551,663462,Campbell,Isaiah
meloj002,3355,459974,Meloan,Jon
weavs101,1013705,124011,Weaver,Sam
millr004,22187,668943,Miller,Ryan
eenhr001,1003696,113764,Eenhoorn,Robert
pridc001,1762,120766,Pride,Curtis
turkl101,1013224,123508,Turk,Lucas
maris001,6027,516970,Marimón,Sugar Ray
brunj001,1001592,276535,Brunette,Justin
busce101,1001747,111788,Busch,Ed
robed105,1011028,121287,Robertson,Daryl
hutcf101,1006238,116367,Hutchinson,Fred
hulih101,1006175,116301,Hulihan,Harry
mcevl101,1008483,118666,McEvoy,Lou
vargc002,14099,570714,Vargas,César
doync001,7262,449127,Doyne,Cory
moorj102,1009112,119302,Moore,Jackie
gonzt101,1004845,114925,González,Tony
eilad001,1003714,113782,Eiland,Dave
ericp101,1003810,113881,Erickson,Paul
wisea101,1014150,124469,Wise,Archie
hartc001,1945,430611,Hart,Corey
butlj101,1001779,111819,Butler,Johnny
larku101,1007344,137201,Larkins,Patrick
richr102,1010929,121173,Richmond,Ray
riosd001,1010975,121220,Rios,Danny
carlw101,1001956,112001,Carlisle,Walter
crawl101,1002745,112797,Crawford,Larry
hollg101,1005954,116076,Holle,Gary
benjm001,981,110862,Benjamin,Mike
kimsc101,1006920,117069,Kimsey,Chad
eyrew001,2078,425466,Eyre,Willie
hoytj001,14605,624586,Hoyt,James
greet003,1450,115103,Greene,Todd
phelj001,1318,150482,Phelps,Josh
joose101,1006604,116744,Joost,Eddie
biemh101,1000952,110980,Biemiller,Harry
crowd101,1002822,112878,Crow,Don
shels002,3681,434579,Shell,Steven
lyone101,1007881,118048,Lyons,Ed
scarm101,1011498,121749,Scarce,Mac
pagek101,1009952,120176,Pagel,Karl
pauld002,17418,600944,Paulino,David
parrs101,1010022,120246,Parrilla,Sam
lewir003,20437,668904,Lewis,Royce
kamir001,15792,641739,Kaminsky,Rob
massg101,1008223,118403,Massa,Gordon
andej003,1661,425427,Anderson,Jason
daubb001,186,136766,Daubach,Brian
parqj001,250,133220,Parque,Jim
peard101,1010101,120334,Pearce,Bunny
innij001,1006266,116395,Innis,Jeff
greer003,25976,682985,Greene,Riley
noser001,1009649,119856,Nosek,Randy
eckho101,1003661,113729,Eckhardt,Ox
kircm101,1006965,117115,Kircher,Mike
orouj102,1009840,120057,O'Rourke,John
kitca001,27910,685116,Kitchen,Austin
jonem002,1006575,289033,Jones,Marcus
solat101,1012265,122523,Solaita,Tony
gantj001,1004483,114569,Gantner,Jim
hernd006,26224,687231,Hernaiz,Darell
allep101,1000156,110150,Allen,Pete
kellv101,1006818,116960,Kelly,Van
nelsj003,3640,449448,Nelson,John
crand102,1002729,112788,Crandall,Del
polld001,1010422,120654,Polley,Dale
brasr101,1001362,111400,Brashear,Roy
burnd102,1001705,111756,Burns,Dick
achta001,11387,592091,Achter,A. J.
davib105,1003038,113098,Davis,Brock
fishs101,1004097,114169,Fisher,George
mclaj102,1008613,118796,McLaughlin,Jim
pedrj001,1010120,120348,Pedre,Jorge
hillj002,30250,677955,Hill,Jaden
hught104,1006165,116287,Hughes,Tom
sanoj001,28253,691594,Sanoja,Javier
keatc101,1006734,116880,Keating,Walter
odomj001,15535,641929,Odom,Joseph
bives001,30226,702352,Bivens,Spencer
treja001,20056,676701,Trejo,Alan
evand003,21087,663770,Evans,Demarcus
rivet001,12495,608061,Rivera,T. J.
camps104,1001892,111923,Campbell,Soup
willd001,1013987,124295,Williams,Dana
leagb001,3731,434181,League,Brandon
burdb101,1001663,111702,Burdick,Bill
bradl101,1001300,111338,Bradford,Larry
stilr103,1012535,122794,Stiles,Rollie
turnk101,1013230,123515,Turner,Ken
parrm001,4279,448159,Parra,Manny
washg102,1013655,123966,Washington,George
lancg101,1007288,117445,Lance,Gary
terrl001,1765,407880,Terrero,Luis
scotp101,1011692,121930,Scott,Pete
delga001,1003170,113231,Delgado,Alex
jackr004,472,133224,Jackson,Ryan
whitl001,1013846,124154,Whitaker,Lou
blylb001,1001098,111126,Blyleven,Bert
shubg101,1011940,122200,Shuba,George
fitza101,1004119,114201,Fitzmorris,Al
kimbc001,6655,518886,Kimbrel,Craig
charp101,1002162,112215,Charton,Pete
berrj102,1000907,110934,Berry,Joe
rollj001,971,276519,Rollins,Jimmy
